vmp,present_in_ddd_table,with_ddd,with_atc,with_bnf_in_ddd
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,False,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,False,False,False,False
True,True,True,True,True
True,True,False,False,True
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,False,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,False
True,True,False,False,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,False,True
True,True,False,True,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,False,True
True,True,True,True,True
True,True,True,True,False
True,True,False,True,True
True,True,True,True,True
True,True,False,True,False
True,True,False,True,True
True,True,False,False,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,False,False
True,False,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,False,False,False,False
True,True,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,False,False
True,True,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,True,False,True,False
True,True,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,False,False,False
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,True,True,True,False
True,True,False,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,False,False,False
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,False,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,True,False,True,False
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,False,True,True
True,True,True,True,True
True,True,False,True,True
True,True,True,True,True
True,True,True,True,False
True,True,False,False,True
True,True,True,True,False
True,True,False,False,True
True,True,False,False,True
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,True
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,False,False,True
True,True,True,True,True
True,False,False,False,False
True,True,True,True,True
True,True,False,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,False,False,False,False
True,True,False,True,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,False,False,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,True,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,False,False,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,False,False,False,False
True,True,False,True,False
True,True,True,True,False
True,True,False,True,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,False,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,False,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,False,True,True
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,False,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,False,False,False,False
True,True,True,True,True
True,False,False,False,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,False,False,False,False
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,True
True,False,False,False,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,False,False,False,False
True,True,False,False,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,False,False
True,False,False,False,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,False,True
True,True,False,False,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,False,True,False
True,True,False,False,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,False,False,False,False
True,False,False,False,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,False,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,False,False,False,False
True,True,True,True,True
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,False,False,False
True,True,True,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,False,True,False
True,False,False,False,False
True,True,True,True,True
True,True,False,False,True
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,False,True,False
True,False,False,False,False
True,True,True,True,False
True,True,False,True,False
True,False,False,False,False
True,False,False,False,False
True,True,False,True,True
True,True,False,False,False
True,False,False,False,False
True,True,False,True,True
True,True,False,True,True
True,True,False,False,True
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,True,True,True,True
True,True,False,False,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,False,False,True
True,False,False,False,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,False,False,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,False,True,False
True,True,True,True,False
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,False,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,False,True,True
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,False,True,False
True,False,False,False,False
True,True,False,True,False
True,True,False,True,False
True,True,False,False,True
True,True,True,True,False
True,True,False,False,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,True,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,True,True,True,False
True,True,False,False,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,False
True,True,True,True,True
True,True,False,False,True
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,False,True
True,True,False,False,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,False,False,False,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,False,False,False
True,True,False,True,True
True,True,False,True,False
True,False,False,False,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,False,True,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,True,True,True
True,True,False,True,True
True,True,True,True,True
True,True,False,False,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,False,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,True,False,True,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,False,False,True
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,False,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,False,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,False,True,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,False,False,False,False
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,False,False,False,False
True,True,False,True,True
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,False,False,False
True,True,True,True,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,False,False,False,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,False,False,False,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,False,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,True,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,False,False,False,False
True,True,False,False,True
True,True,False,False,True
True,True,False,False,True
True,True,True,True,False
True,True,True,True,False
True,True,True,True,True
True,True,True,True,False
True,True,True,True,True
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,False,False,True
True,True,False,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,True,True,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,False,False,False,False
True,True,False,True,False
True,True,False,True,False
True,True,False,True,False
True,True,True,True,False
True,True,False,False,True
True,True,False,True,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,False
True,True,False,False,True
True,True,True,True,True
True,True,False,False,True
True,True,False,False,True
True,False,False,False,False
True,True,False,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,True,True,True,True
True,True,True,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,False,True
True,True,True,True,True
True,True,True,True,True
True,True,True,True,True
True,True,False,True,False
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
True,True,False,True,True
