"","month","pct","bnf_code","bnf_name","quantity"
"3864",2020-03-01,"06N","1001030U0AAABAB","Methotrexate 2.5mg tablets",46686
"3865",2020-03-01,"NDA","1001030U0AAABAB","Methotrexate 2.5mg tablets",1546
"3866",2020-03-01,"02E","1001030U0AAACAC","Methotrexate 10mg tablets",8
"3867",2020-03-01,"08F","1001030U0AAACAC","Methotrexate 10mg tablets",26
"3868",2020-03-01,"14Y","1001030U0AAACAC","Methotrexate 10mg tablets",890
"3869",2020-03-01,"92A","1001030U0AAABAB","Methotrexate 2.5mg tablets",81364
"3870",2020-03-01,"05V","1001030U0AAACAC","Methotrexate 10mg tablets",28
"3871",2020-03-01,"04F","1001030U0AAACAC","Methotrexate 10mg tablets",637
"3872",2020-03-01,"03L","1001030U0AAABAB","Methotrexate 2.5mg tablets",26684
"3873",2020-03-01,"15C","1001030U0AAACAC","Methotrexate 10mg tablets",200
"3874",2020-03-01,"08N","1001030U0AAACAC","Methotrexate 10mg tablets",263
"3875",2020-03-01,"36L","1001030U0AAABAB","Methotrexate 2.5mg tablets",72540
"3876",2020-03-01,"01D","1001030U0AAACAC","Methotrexate 10mg tablets",84
"3877",2020-03-01,"03R","1001030U0AAABAB","Methotrexate 2.5mg tablets",46590
"3878",2020-03-01,"07G","1001030U0AAABAB","Methotrexate 2.5mg tablets",11386
"3879",2020-03-01,"06N","1001030U0AAACAC","Methotrexate 10mg tablets",238
"3880",2020-03-01,"92G","1001030U0AAABAB","Methotrexate 2.5mg tablets",93883
"3881",2020-03-01,"08V","1001030U0AAABAB","Methotrexate 2.5mg tablets",8155
"3882",2020-03-01,"10K","1001030U0AAACAC","Methotrexate 10mg tablets",32
"3883",2020-03-01,"02Y","1001030U0AAACAC","Methotrexate 10mg tablets",12
"3884",2020-03-01,"03F","1001030U0AAABAB","Methotrexate 2.5mg tablets",22951
"3885",2020-03-01,"03K","1001030U0AAACAC","Methotrexate 10mg tablets",20
"3886",2020-03-01,"99C","1001030U0AAABAB","Methotrexate 2.5mg tablets",12492
"3887",2020-03-01,"36J","1001030U0AAABAB","Methotrexate 2.5mg tablets",38934
"3888",2020-03-01,"03J","1001030U0AAACAC","Methotrexate 10mg tablets",64
"3889",2020-03-01,"00V","1001030U0AAABAB","Methotrexate 2.5mg tablets",10559
"3890",2020-03-01,"00Y","1001030U0AAACAC","Methotrexate 10mg tablets",8
"3891",2020-03-01,"00R","1001030U0AAABAB","Methotrexate 2.5mg tablets",16243
"3892",2020-03-01,"07G","1001030U0AAACAC","Methotrexate 10mg tablets",36
"3893",2020-03-01,"11M","1001030U0AAACAC","Methotrexate 10mg tablets",136
"3894",2020-03-01,"52R","1001030U0AAACAC","Methotrexate 10mg tablets",28
"3895",2020-03-01,"03N","1001030U0AAABAB","Methotrexate 2.5mg tablets",51106
"3896",2020-03-01,"02P","1001030U0AAACAC","Methotrexate 10mg tablets",4
"3897",2020-03-01,"RY2","1001030U0AAABAB","Methotrexate 2.5mg tablets",336
"3898",2020-03-01,"03J","1001030U0AAABAB","Methotrexate 2.5mg tablets",18781
"3899",2020-03-01,"11J","1001030U0AAACAC","Methotrexate 10mg tablets",28
"3900",2020-03-01,"05V","1001030U0AAABAB","Methotrexate 2.5mg tablets",9844
"3901",2020-03-01,"15C","1001030U0AAABAB","Methotrexate 2.5mg tablets",80839
"3902",2020-03-01,"42D","1001030U0AAABAB","Methotrexate 2.5mg tablets",45315
"3903",2020-03-01,"03W","1001030U0AAABAB","Methotrexate 2.5mg tablets",31279
"3904",2020-03-01,"52R","1001030U0AAABAB","Methotrexate 2.5mg tablets",90624
"3905",2020-03-01,"36J","1001030U0AAACAC","Methotrexate 10mg tablets",92
"3906",2020-03-01,"06K","1001030U0AAABAB","Methotrexate 2.5mg tablets",44582
"3907",2020-03-01,"01H","1001030U0AAABAB","Methotrexate 2.5mg tablets",34072
"3908",2020-03-01,"08E","1001030U0AAABAB","Methotrexate 2.5mg tablets",13561
"3909",2020-03-01,"02T","1001030U0AAACAC","Methotrexate 10mg tablets",16
"3910",2020-03-01,"02X","1001030U0AAACAC","Methotrexate 10mg tablets",8
"3911",2020-03-01,"02A","1001030U0AAACAC","Methotrexate 10mg tablets",16
"3912",2020-03-01,"00L","1001030U0AAACAC","Methotrexate 10mg tablets",16
"3913",2020-03-01,"07H","1001030U0AAACAC","Methotrexate 10mg tablets",156
"3914",2020-03-01,"91Q","1001030U0AAACAC","Methotrexate 10mg tablets",1999
"3915",2020-03-01,"01K","1001030U0AAACAC","Methotrexate 10mg tablets",8
"3916",2020-03-01,"11X","1001030U0AAACAC","Methotrexate 10mg tablets",28
"3917",2020-03-01,"RL4","1001030U0AAACAC","Methotrexate 10mg tablets",32
"3918",2020-03-01,"11A","1001030U0AAACAC","Methotrexate 10mg tablets",120
"3919",2020-03-01,"01W","1001030U0AAABAB","Methotrexate 2.5mg tablets",18340
"3920",2020-03-01,"AAX","1001030U0AAABAB","Methotrexate 2.5mg tablets",200
"3921",2020-03-01,"07Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",16670
"3922",2020-03-01,"07P","1001030U0AAACAC","Methotrexate 10mg tablets",171
"3923",2020-03-01,"08Y","1001030U0AAACAC","Methotrexate 10mg tablets",140
"3924",2020-03-01,"00P","1001030U0AAABAB","Methotrexate 2.5mg tablets",16728
"3925",2020-03-01,"11A","1001030U0AAABAB","Methotrexate 2.5mg tablets",53198
"3926",2020-03-01,"05A","1001030U0AAABAB","Methotrexate 2.5mg tablets",21177
"3927",2020-03-01,"02A","1001030U0AAABAB","Methotrexate 2.5mg tablets",13514
"3928",2020-03-01,"08E","1001030U0AAACAC","Methotrexate 10mg tablets",184
"3929",2020-03-01,"03R","1001030U0AAACAC","Methotrexate 10mg tablets",76
"3930",2020-03-01,"91Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",166022
"3931",2020-03-01,"00Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",17466
"3932",2020-03-01,"08N","1001030U0AAABAB","Methotrexate 2.5mg tablets",15525
"3933",2020-03-01,"10V","1001030U0AAACAC","Methotrexate 10mg tablets",24
"3934",2020-03-01,"03A","1001030U0AAABAB","Methotrexate 2.5mg tablets",17992
"3935",2020-03-01,"04F","1001030U0AAABAB","Methotrexate 2.5mg tablets",17688
"3936",2020-03-01,"06P","1001030U0AAABAB","Methotrexate 2.5mg tablets",14811
"3937",2020-03-01,"03Q","1001030U0AAACAC","Methotrexate 10mg tablets",8
"3938",2020-03-01,"01D","1001030U0AAABAB","Methotrexate 2.5mg tablets",12877
"3939",2020-03-01,"09D","1001030U0AAABAB","Methotrexate 2.5mg tablets",16004
"3940",2020-03-01,"06H","1001030U0AAABAB","Methotrexate 2.5mg tablets",79375
"3941",2020-03-01,"03H","1001030U0AAACAC","Methotrexate 10mg tablets",4
"3942",2020-03-01,"08W","1001030U0AAACAC","Methotrexate 10mg tablets",552
"3943",2020-03-01,"16C","1001030U0AAACAC","Methotrexate 10mg tablets",16
"3944",2020-03-01,"10C","1001030U0AAACAC","Methotrexate 10mg tablets",20
"3945",2020-03-01,"01J","1001030U0AAABAB","Methotrexate 2.5mg tablets",10661
"3946",2020-03-01,"02M","1001030U0AAABAB","Methotrexate 2.5mg tablets",20359
"3947",2020-03-01,"99F","1001030U0AAACAC","Methotrexate 10mg tablets",36
"3948",2020-03-01,"RJ1","1001030U0AAABAB","Methotrexate 2.5mg tablets",3
"3949",2020-03-01,"13T","1001030U0AAACAC","Methotrexate 10mg tablets",4
"3950",2020-03-01,"10X","1001030U0AAACAC","Methotrexate 10mg tablets",32
"3951",2020-03-01,"15D","1001030U0AAACAC","Methotrexate 10mg tablets",199
"3952",2020-03-01,"06K","1001030U0AAACAC","Methotrexate 10mg tablets",244
"3953",2020-03-01,"07P","1001030U0AAABAB","Methotrexate 2.5mg tablets",12494
"3954",2020-03-01,"00R","1001030U0AAACAC","Methotrexate 10mg tablets",4
"3955",2020-03-01,"78H","1001030U0AAABAB","Methotrexate 2.5mg tablets",62673
"3956",2020-03-01,"02X","1001030U0AAABAB","Methotrexate 2.5mg tablets",28341
"3957",2020-03-01,"05H","1001030U0AAACAC","Methotrexate 10mg tablets",40
"3958",2020-03-01,"27D","1001030U0AAACAC","Methotrexate 10mg tablets",44
"3959",2020-03-01,"06F","1001030U0AAABAB","Methotrexate 2.5mg tablets",37959
"3960",2020-03-01,"01W","1001030U0AAACAC","Methotrexate 10mg tablets",16
"3961",2020-03-01,"00L","1001030U0AAABAB","Methotrexate 2.5mg tablets",30538
"3962",2020-03-01,"15A","1001030U0AAABAB","Methotrexate 2.5mg tablets",55435
"3963",2020-03-01,"06A","1001030U0AAACAC","Methotrexate 10mg tablets",93
"3964",2020-03-01,"15E","1001030U0AAACAC","Methotrexate 10mg tablets",593
"3965",2020-03-01,"01E","1001030U0AAACAC","Methotrexate 10mg tablets",16
"3966",2020-03-01,"08C","1001030U0AAACAC","Methotrexate 10mg tablets",48
"3967",2020-03-01,"NQ7","1001030U0AAABAB","Methotrexate 2.5mg tablets",6
"3968",2020-03-01,"03N","1001030U0AAACAC","Methotrexate 10mg tablets",8
"3969",2020-03-01,"11J","1001030U0AAABAB","Methotrexate 2.5mg tablets",78065
"3970",2020-03-01,"15N","1001030U0AAACAC","Methotrexate 10mg tablets",62
"3971",2020-03-01,"26A","1001030U0AAACAC","Methotrexate 10mg tablets",24
"3972",2020-03-01,"06Q","1001030U0AAACAC","Methotrexate 10mg tablets",4
"3973",2020-03-01,"05X","1001030U0AAABAB","Methotrexate 2.5mg tablets",15239
"3974",2020-03-01,"01A","1001030U0AAACAC","Methotrexate 10mg tablets",12
"3975",2020-03-01,"07Y","1001030U0AAACAC","Methotrexate 10mg tablets",548
"3976",2020-03-01,"RXH","1001030U0AAABAB","Methotrexate 2.5mg tablets",280
"3977",2020-03-01,"05D","1001030U0AAACAC","Methotrexate 10mg tablets",8
"3978",2020-03-01,"02H","1001030U0AAABAB","Methotrexate 2.5mg tablets",18600
"3979",2020-03-01,"01X","1001030U0AAABAB","Methotrexate 2.5mg tablets",14607
"3980",2020-03-01,"01V","1001030U0AAABAB","Methotrexate 2.5mg tablets",9439
"3981",2020-03-01,"05D","1001030U0AAABAB","Methotrexate 2.5mg tablets",4556
"3982",2020-03-01,"04V","1001030U0AAABAB","Methotrexate 2.5mg tablets",31354
"3983",2020-03-01,"01E","1001030U0AAABAB","Methotrexate 2.5mg tablets",11550
"3984",2020-03-01,"27D","1001030U0AAABAB","Methotrexate 2.5mg tablets",73743
"3985",2020-03-01,"12F","1001030U0AAABAB","Methotrexate 2.5mg tablets",29091
"3986",2020-03-01,"10L","1001030U0AAABAB","Methotrexate 2.5mg tablets",13119
"3987",2020-03-01,"14L","1001030U0AAABAB","Methotrexate 2.5mg tablets",21445
"3988",2020-03-01,"09A","1001030U0AAACAC","Methotrexate 10mg tablets",112
"3989",2020-03-01,"05N","1001030U0AAABAB","Methotrexate 2.5mg tablets",26334
"3990",2020-03-01,"07H","1001030U0AAABAB","Methotrexate 2.5mg tablets",21127
"3991",2020-03-01,"11X","1001030U0AAABAB","Methotrexate 2.5mg tablets",57856
"3992",2020-03-01,"01T","1001030U0AAABAB","Methotrexate 2.5mg tablets",12734
"3993",2020-03-01,"02H","1001030U0AAACAC","Methotrexate 10mg tablets",92
"3994",2020-03-01,"03W","1001030U0AAACAC","Methotrexate 10mg tablets",132
"3995",2020-03-01,"15F","1001030U0AAACAC","Methotrexate 10mg tablets",4238
"3996",2020-03-01,"01A","1001030U0AAABAB","Methotrexate 2.5mg tablets",19547
"3997",2020-03-01,"04Y","1001030U0AAACAC","Methotrexate 10mg tablets",186
"3998",2020-03-01,"12F","1001030U0AAACAC","Methotrexate 10mg tablets",12
"3999",2020-03-01,"92A","1001030U0AAACAC","Methotrexate 10mg tablets",236
"4000",2020-03-01,"09D","1001030U0AAACAC","Methotrexate 10mg tablets",60
"4001",2020-03-01,"18C","1001030U0AAABAB","Methotrexate 2.5mg tablets",81617
"4002",2020-03-01,"02E","1001030U0AAABAB","Methotrexate 2.5mg tablets",18253
"4003",2020-03-01,"11N","1001030U0AAACAC","Methotrexate 10mg tablets",30
"4004",2020-03-01,"00X","1001030U0AAACAC","Methotrexate 10mg tablets",8
"4005",2020-03-01,"15E","1001030U0AAABAB","Methotrexate 2.5mg tablets",59243
"4006",2020-03-01,"08M","1001030U0AAABAB","Methotrexate 2.5mg tablets",10171
"4007",2020-03-01,"06T","1001030U0AAACAC","Methotrexate 10mg tablets",56
"4008",2020-03-01,"NLF","1001030U0AAABAB","Methotrexate 2.5mg tablets",552
"4009",2020-03-01,"00N","1001030U0AAABAB","Methotrexate 2.5mg tablets",10922
"4010",2020-03-01,"97R","1001030U0AAABAB","Methotrexate 2.5mg tablets",47207
"4011",2020-03-01,"11N","1001030U0AAABAB","Methotrexate 2.5mg tablets",52079
"4012",2020-03-01,"36L","1001030U0AAACAC","Methotrexate 10mg tablets",740
"4013",2020-03-01,"05Y","1001030U0AAACAC","Methotrexate 10mg tablets",88
"4014",2020-03-01,"08Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",6677
"4015",2020-03-01,"08F","1001030U0AAABAB","Methotrexate 2.5mg tablets",16950
"4016",2020-03-01,"07W","1001030U0AAABAB","Methotrexate 2.5mg tablets",11102
"4017",2020-03-01,"13T","1001030U0AAABAB","Methotrexate 2.5mg tablets",40823
"4018",2020-03-01,"01H","1001030U0AAACAC","Methotrexate 10mg tablets",144
"4019",2020-03-01,"00X","1001030U0AAABAB","Methotrexate 2.5mg tablets",10454
"4020",2020-03-01,"72Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",77494
"4021",2020-03-01,"02P","1001030U0AAABAB","Methotrexate 2.5mg tablets",17888
"4022",2020-03-01,"84H","1001030U0AAACAC","Methotrexate 10mg tablets",8
"4023",2020-03-01,"05C","1001030U0AAACAC","Methotrexate 10mg tablets",1
"4024",2020-03-01,"26A","1001030U0AAABAB","Methotrexate 2.5mg tablets",90611
"4025",2020-03-01,"10X","1001030U0AAABAB","Methotrexate 2.5mg tablets",16437
"4026",2020-03-01,"05N","1001030U0AAACAC","Methotrexate 10mg tablets",42
"4027",2020-03-01,"00V","1001030U0AAACAC","Methotrexate 10mg tablets",24
"4028",2020-03-01,"R1D","1001030U0AAABAB","Methotrexate 2.5mg tablets",724
"4029",2020-03-01,"06P","1001030U0AAACAC","Methotrexate 10mg tablets",16
"4030",2020-03-01,"07K","1001030U0AAACAC","Methotrexate 10mg tablets",8
"4031",2020-03-01,"70F","1001030U0AAACAC","Methotrexate 10mg tablets",68
"4032",2020-03-01,"99E","1001030U0AAACAC","Methotrexate 10mg tablets",44
"4033",2020-03-01,"15F","1001030U0AAABAB","Methotrexate 2.5mg tablets",72247
"4034",2020-03-01,"14Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",37926
"4035",2020-03-01,"08G","1001030U0AAABAB","Methotrexate 2.5mg tablets",19315
"4036",2020-03-01,"78H","1001030U0AAACAC","Methotrexate 10mg tablets",1658
"4037",2020-03-01,"08G","1001030U0AAACAC","Methotrexate 10mg tablets",648
"4038",2020-03-01,"01K","1001030U0AAABAB","Methotrexate 2.5mg tablets",22983
"4039",2020-03-01,"RTR","1001030U0AAABAB","Methotrexate 2.5mg tablets",84
"4040",2020-03-01,"RL4","1001030U0AAABAB","Methotrexate 2.5mg tablets",1628
"4041",2020-03-01,"10J","1001030U0AAACAC","Methotrexate 10mg tablets",16
"4042",2020-03-01,"99M","1001030U0AAACAC","Methotrexate 10mg tablets",146
"4043",2020-03-01,"03A","1001030U0AAACAC","Methotrexate 10mg tablets",32
"4044",2020-03-01,"16C","1001030U0AAABAB","Methotrexate 2.5mg tablets",40783
"4045",2020-03-01,"42D","1001030U0AAACAC","Methotrexate 10mg tablets",180
"4046",2020-03-01,"03H","1001030U0AAABAB","Methotrexate 2.5mg tablets",13452
"4047",2020-03-01,"04C","1001030U0AAABAB","Methotrexate 2.5mg tablets",27382
"4048",2020-03-01,"05W","1001030U0AAACAC","Methotrexate 10mg tablets",16
"4049",2020-03-01,"05C","1001030U0AAABAB","Methotrexate 2.5mg tablets",28588
"4050",2020-03-01,"03K","1001030U0AAABAB","Methotrexate 2.5mg tablets",16107
"4051",2020-03-01,"AD9","1001030U0AAABAB","Methotrexate 2.5mg tablets",40
"4052",2020-03-01,"15D","1001030U0AAABAB","Methotrexate 2.5mg tablets",22160
"4053",2020-03-01,"97R","1001030U0AAACAC","Methotrexate 10mg tablets",881
"4054",2020-03-01,"01Y","1001030U0AAACAC","Methotrexate 10mg tablets",20
"4055",2020-03-01,"02Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",10649
"4056",2020-03-01,"05L","1001030U0AAABAB","Methotrexate 2.5mg tablets",23765
"4057",2020-03-01,"10J","1001030U0AAABAB","Methotrexate 2.5mg tablets",18470
"4058",2020-03-01,"15M","1001030U0AAABAB","Methotrexate 2.5mg tablets",78592
"4059",2020-03-01,"10Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",62337
"4060",2020-03-01,"03Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",29008
"4061",2020-03-01,"05Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",14599
"4062",2020-03-01,"04V","1001030U0AAACAC","Methotrexate 10mg tablets",398
"4063",2020-03-01,"10K","1001030U0AAABAB","Methotrexate 2.5mg tablets",19181
"4064",2020-03-01,"06F","1001030U0AAACAC","Methotrexate 10mg tablets",64
"4065",2020-03-01,"84H","1001030U0AAABAB","Methotrexate 2.5mg tablets",41860
"4066",2020-03-01,"10V","1001030U0AAABAB","Methotrexate 2.5mg tablets",20385
"4067",2020-03-01,"08W","1001030U0AAABAB","Methotrexate 2.5mg tablets",12545
"4068",2020-03-01,"99G","1001030U0AAABAB","Methotrexate 2.5mg tablets",14748
"4069",2020-03-01,"99E","1001030U0AAABAB","Methotrexate 2.5mg tablets",21622
"4070",2020-03-01,"99M","1001030U0AAABAB","Methotrexate 2.5mg tablets",11952
"4071",2020-03-01,"01G","1001030U0AAACAC","Methotrexate 10mg tablets",84
"4072",2020-03-01,"NLX","1001030U0AAACAC","Methotrexate 10mg tablets",30
"4073",2020-03-01,"02T","1001030U0AAABAB","Methotrexate 2.5mg tablets",17623
"4074",2020-03-01,"05Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",13861
"4075",2020-03-01,"01Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",15707
"4076",2020-03-01,"06A","1001030U0AAABAB","Methotrexate 2.5mg tablets",14768
"4077",2020-03-01,"07K","1001030U0AAABAB","Methotrexate 2.5mg tablets",19043
"4078",2020-03-01,"07W","1001030U0AAACAC","Methotrexate 10mg tablets",426
"4079",2020-03-01,"05R","1001030U0AAABAB","Methotrexate 2.5mg tablets",9414
"4080",2020-03-01,"10C","1001030U0AAABAB","Methotrexate 2.5mg tablets",4568
"4081",2020-03-01,"00T","1001030U0AAABAB","Methotrexate 2.5mg tablets",16799
"4082",2020-03-01,"06L","1001030U0AAABAB","Methotrexate 2.5mg tablets",29107
"4083",2020-03-01,"01G","1001030U0AAABAB","Methotrexate 2.5mg tablets",13770
"4084",2020-03-01,"15A","1001030U0AAACAC","Methotrexate 10mg tablets",896
"4085",2020-03-01,"08M","1001030U0AAACAC","Methotrexate 10mg tablets",134
"4086",2020-03-01,"NWE","1001030U0AAABAB","Methotrexate 2.5mg tablets",42
"4087",2020-03-01,"NCN","1001030U0AAABAB","Methotrexate 2.5mg tablets",2038
"4088",2020-03-01,"99G","1001030U0AAACAC","Methotrexate 10mg tablets",224
"4089",2020-03-01,"15M","1001030U0AAACAC","Methotrexate 10mg tablets",56
"4090",2020-03-01,"70F","1001030U0AAABAB","Methotrexate 2.5mg tablets",80615
"4091",2020-03-01,"14L","1001030U0AAACAC","Methotrexate 10mg tablets",28
"4092",2020-03-01,"08C","1001030U0AAABAB","Methotrexate 2.5mg tablets",5116
"4093",2020-03-01,"05H","1001030U0AAABAB","Methotrexate 2.5mg tablets",6922
"4094",2020-03-01,"07L","1001030U0AAABAB","Methotrexate 2.5mg tablets",9396
"4095",2020-03-01,"NYG","1001030U0AAABAB","Methotrexate 2.5mg tablets",3112
"4096",2020-03-01,"05G","1001030U0AAABAB","Methotrexate 2.5mg tablets",22064
"4097",2020-03-01,"00Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",8184
"4098",2020-03-01,"18C","1001030U0AAACAC","Methotrexate 10mg tablets",34
"4099",2020-03-01,"99A","1001030U0AAABAB","Methotrexate 2.5mg tablets",28613
"4100",2020-03-01,"05A","1001030U0AAACAC","Methotrexate 10mg tablets",8
"4101",2020-03-01,"71E","1001030U0AAABAB","Methotrexate 2.5mg tablets",61268
"4102",2020-03-01,"05W","1001030U0AAABAB","Methotrexate 2.5mg tablets",21576
"4103",2020-03-01,"03L","1001030U0AAACAC","Methotrexate 10mg tablets",28
"4104",2020-03-01,"05R","1001030U0AAACAC","Methotrexate 10mg tablets",54
"4105",2020-03-01,"10Q","1001030U0AAACAC","Methotrexate 10mg tablets",16
"4106",2020-03-01,"RJ7","1001030U0AAABAB","Methotrexate 2.5mg tablets",444
"4107",2020-03-01,"07L","1001030U0AAACAC","Methotrexate 10mg tablets",54
"4108",2020-03-01,"07T","1001030U0AAABAB","Methotrexate 2.5mg tablets",7403
"4109",2020-03-01,"05G","1001030U0AAACAC","Methotrexate 10mg tablets",4
"4110",2020-03-01,"05L","1001030U0AAACAC","Methotrexate 10mg tablets",38
"4111",2020-03-01,"00T","1001030U0AAACAC","Methotrexate 10mg tablets",8
"4112",2020-03-01,"NMG","1001030U0AAABAB","Methotrexate 2.5mg tablets",80
"4113",2020-03-01,"06Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",29003
"4114",2020-03-01,"RRF","1001030U0AAABAB","Methotrexate 2.5mg tablets",46
"4115",2020-03-01,"06T","1001030U0AAABAB","Methotrexate 2.5mg tablets",29038
"4116",2020-03-01,"04Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",9288
"4117",2020-03-01,"07T","1001030U0AAACAC","Methotrexate 10mg tablets",44
"4118",2020-03-01,"71E","1001030U0AAACAC","Methotrexate 10mg tablets",186
"4119",2020-03-01,"09A","1001030U0AAABAB","Methotrexate 2.5mg tablets",5052
"4120",2020-03-01,"02G","1001030U0AAABAB","Methotrexate 2.5mg tablets",7286
"4121",2020-03-01,"92G","1001030U0AAACAC","Methotrexate 10mg tablets",92
"4122",2020-03-01,"93C","1001030U0AAACAC","Methotrexate 10mg tablets",704
"4123",2020-03-01,"11M","1001030U0AAABAB","Methotrexate 2.5mg tablets",66427
"4124",2020-03-01,"06H","1001030U0AAACAC","Methotrexate 10mg tablets",48
"4125",2020-03-01,"ACH","1001030U0AAABAB","Methotrexate 2.5mg tablets",236
"4126",2020-03-01,"08V","1001030U0AAACAC","Methotrexate 10mg tablets",80
"4127",2020-03-01,"99F","1001030U0AAABAB","Methotrexate 2.5mg tablets",17563
"4128",2020-03-01,"99C","1001030U0AAACAC","Methotrexate 10mg tablets",4
"4129",2020-03-01,"72Q","1001030U0AAACAC","Methotrexate 10mg tablets",1911
"4130",2020-03-01,"04C","1001030U0AAACAC","Methotrexate 10mg tablets",466
"4131",2020-03-01,"10R","1001030U0AAABAB","Methotrexate 2.5mg tablets",15948
"4132",2020-03-01,"02Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",30656
"4133",2020-04-01,"09D","1001030U0AAABAB","Methotrexate 2.5mg tablets",14820
"4134",2020-04-01,"10J","1001030U0AAABAB","Methotrexate 2.5mg tablets",16169
"4135",2020-04-01,"00R","1001030U0AAABAB","Methotrexate 2.5mg tablets",14917
"4136",2020-04-01,"00X","1001030U0AAACAC","Methotrexate 10mg tablets",8
"4137",2020-04-01,"09A","1001030U0AAACAC","Methotrexate 10mg tablets",81
"4138",2020-04-01,"00X","1001030U0AAABAB","Methotrexate 2.5mg tablets",9474
"4139",2020-04-01,"72Q","1001030U0AAACAC","Methotrexate 10mg tablets",1549
"4140",2020-04-01,"07H","1001030U0AAABAB","Methotrexate 2.5mg tablets",20028
"4141",2020-04-01,"04C","1001030U0AAABAB","Methotrexate 2.5mg tablets",25487
"4142",2020-04-01,"10V","1001030U0AAABAB","Methotrexate 2.5mg tablets",18718
"4143",2020-04-01,"RTR","1001030U0AAABAB","Methotrexate 2.5mg tablets",4
"4144",2020-04-01,"03L","1001030U0AAACAC","Methotrexate 10mg tablets",16
"4145",2020-04-01,"01H","1001030U0AAABAB","Methotrexate 2.5mg tablets",32440
"4146",2020-04-01,"02X","1001030U0AAABAB","Methotrexate 2.5mg tablets",27429
"4147",2020-04-01,"97R","1001030U0AAACAC","Methotrexate 10mg tablets",797
"4148",2020-04-01,"03K","1001030U0AAABAB","Methotrexate 2.5mg tablets",14857
"4149",2020-04-01,"02E","1001030U0AAABAB","Methotrexate 2.5mg tablets",16762
"4150",2020-04-01,"05Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",13921
"4151",2020-04-01,"10C","1001030U0AAACAC","Methotrexate 10mg tablets",4
"4152",2020-04-01,"08G","1001030U0AAACAC","Methotrexate 10mg tablets",434
"4153",2020-04-01,"RDR","1001030U0AAABAB","Methotrexate 2.5mg tablets",72
"4154",2020-04-01,"92A","1001030U0AAABAB","Methotrexate 2.5mg tablets",80073
"4155",2020-04-01,"02M","1001030U0AAABAB","Methotrexate 2.5mg tablets",18195
"4156",2020-04-01,"07P","1001030U0AAACAC","Methotrexate 10mg tablets",145
"4157",2020-04-01,"10Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",61725
"4158",2020-04-01,"NDA","1001030U0AAABAB","Methotrexate 2.5mg tablets",856
"4159",2020-04-01,"01Y","1001030U0AAACAC","Methotrexate 10mg tablets",8
"4160",2020-04-01,"06N","1001030U0AAACAC","Methotrexate 10mg tablets",270
"4161",2020-04-01,"06F","1001030U0AAACAC","Methotrexate 10mg tablets",44
"4162",2020-04-01,"99C","1001030U0AAABAB","Methotrexate 2.5mg tablets",11978
"4163",2020-04-01,"01E","1001030U0AAACAC","Methotrexate 10mg tablets",16
"4164",2020-04-01,"01A","1001030U0AAACAC","Methotrexate 10mg tablets",12
"4165",2020-04-01,"03Q","1001030U0AAACAC","Methotrexate 10mg tablets",8
"4166",2020-04-01,"15F","1001030U0AAACAC","Methotrexate 10mg tablets",4345
"4167",2020-04-01,"11M","1001030U0AAABAB","Methotrexate 2.5mg tablets",60384
"4168",2020-04-01,"03H","1001030U0AAABAB","Methotrexate 2.5mg tablets",12461
"4169",2020-04-01,"08V","1001030U0AAACAC","Methotrexate 10mg tablets",76
"4170",2020-04-01,"01D","1001030U0AAACAC","Methotrexate 10mg tablets",32
"4171",2020-04-01,"00Y","1001030U0AAACAC","Methotrexate 10mg tablets",8
"4172",2020-04-01,"78H","1001030U0AAACAC","Methotrexate 10mg tablets",1496
"4173",2020-04-01,"36L","1001030U0AAABAB","Methotrexate 2.5mg tablets",68770
"4174",2020-04-01,"05L","1001030U0AAABAB","Methotrexate 2.5mg tablets",22861
"4175",2020-04-01,"18C","1001030U0AAABAB","Methotrexate 2.5mg tablets",79998
"4176",2020-04-01,"07G","1001030U0AAACAC","Methotrexate 10mg tablets",24
"4177",2020-04-01,"70F","1001030U0AAACAC","Methotrexate 10mg tablets",44
"4178",2020-04-01,"26A","1001030U0AAACAC","Methotrexate 10mg tablets",20
"4179",2020-04-01,"09D","1001030U0AAACAC","Methotrexate 10mg tablets",52
"4180",2020-04-01,"27D","1001030U0AAABAB","Methotrexate 2.5mg tablets",71805
"4181",2020-04-01,"01G","1001030U0AAACAC","Methotrexate 10mg tablets",56
