,type,id,bnf_code,nm,ingredient,ddd,ddd_uomcd,category,paragraph,Route,ddd_flag
937,vmp,12937411000001105,0501130R0AABABA,Nitrofurantoin 9mg/5ml oral suspension,Nitrofurantoin,200.0,258684004.0,Access,Urinary-tract infections,Oral,1
938,vmp,324621002,0501120Q0AAAAAA,Norfloxacin 400mg tablets,Norfloxacin,800.0,258684004.0,Watch,Quinolones,Oral,1
939,vmp,32878711000001107,1201010ABAAAAAA,Ofloxacin 0.3% ear drops,Ofloxacin,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
940,vmp,330414007,1103010Y0AAAAAA,Ofloxacin 0.3% eye drops,Ofloxacin,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
941,vmp,35897411000001105,,Ofloxacin 100mg/50ml solution for infusion bottles,Ofloxacin,-9.223372036854776e+18,,Watch,Quinolones,Injectable,0
942,vmp,324617009,,Ofloxacin 100mg/50ml solution for infusion bottles,Ofloxacin,-9.223372036854776e+18,,Watch,Quinolones,Injectable,0
943,vmp,12905211000001105,0501120P0AAADAD,Ofloxacin 100mg/5ml oral solution,Ofloxacin,400.0,258684004.0,Watch,Quinolones,Oral,1
944,vmp,12895811000001101,0501120P0AAADAD,Ofloxacin 100mg/5ml oral suspension,Ofloxacin,400.0,258684004.0,Watch,Quinolones,Oral,1
945,vmp,324612003,0501120P0AAAAAA,Ofloxacin 200mg tablets,Ofloxacin,400.0,258684004.0,Watch,Quinolones,Oral,1
946,vmp,38752711000001101,0501120P0AAACAC,Ofloxacin 200mg/100ml solution for infusion bottles,Ofloxacin hydrochloride,400.0,258684004.0,Watch,Quinolones,Injectable,1
947,vmp,324615001,0501120P0AAACAC,Ofloxacin 200mg/100ml solution for infusion bottles,Ofloxacin hydrochloride,400.0,258684004.0,Watch,Quinolones,Injectable,1
948,vmp,12905311000001102,0501120P0AAAEAE,Ofloxacin 250mg/5ml oral solution,Ofloxacin,-9.223372036854776e+18,,Watch,Quinolones,Oral,0
949,vmp,12905411000001109,0501120P0AAAEAE,Ofloxacin 250mg/5ml oral suspension,Ofloxacin,-9.223372036854776e+18,,Watch,Quinolones,Oral,0
950,vmp,324620001,0501120P0AAABAB,Ofloxacin 400mg tablets,Ofloxacin,400.0,258684004.0,Watch,Quinolones,Oral,1
951,vmp,11136811000001106,,Ofloxacin 400mg/200ml solution for injection bottles,Ofloxacin,-9.223372036854776e+18,,Watch,Quinolones,Injectable,0
952,vmp,13003711000001101,0501030T0AAATAT,Oxytetracycline 100mg/5ml oral suspension,Oxytetracycline dihydrate,1.0,258682000.0,Watch,Tetracyclines,Oral,1
953,vmp,13003811000001109,0501030T0AAAPAP,Oxytetracycline 125mg/5ml oral suspension,Oxytetracycline dihydrate,1.0,258682000.0,Watch,Tetracyclines,Oral,1
954,vmp,324095003,0501030T0AAAJAJ,Oxytetracycline 250mg tablets,Oxytetracycline dihydrate,1.0,258682000.0,Watch,Tetracyclines,Oral,1
955,vmp,13003911000001104,0501030T0AAAQAQ,Oxytetracycline 250mg/5ml oral suspension,Oxytetracycline dihydrate,1.0,258682000.0,Watch,Tetracyclines,Oral,1
956,vmp,13004011000001101,0501030T0AAARAR,Oxytetracycline 500mg/5ml oral suspension,Oxytetracycline dihydrate,1.0,258682000.0,Watch,Tetracyclines,Oral,1
957,vmp,22214211000001105,0501011P0AAATAT,Phenoxymethylpenicillin 0.3% eye drops,Phenoxymethylpenicillin potassium,-9.223372036854776e+18,,Access,Penicillins,Topical,0
958,vmp,323418000,0501011P0AAADAD,Phenoxymethylpenicillin 125mg/5ml oral solution,Phenoxymethylpenicillin potassium,2.0,258682000.0,Access,Penicillins,Oral,1
959,vmp,9215111000001107,0501011P0AAARAR,Phenoxymethylpenicillin 125mg/5ml oral solution sugar free,Phenoxymethylpenicillin potassium,2.0,258682000.0,Access,Penicillins,Oral,1
960,vmp,323416001,0501011P0AAAJAJ,Phenoxymethylpenicillin 250mg tablets,Phenoxymethylpenicillin potassium,2.0,258682000.0,Access,Penicillins,Oral,1
961,vmp,323420002,0501011P0AAAFAF,Phenoxymethylpenicillin 250mg/5ml oral solution,Phenoxymethylpenicillin potassium,2.0,258682000.0,Access,Penicillins,Oral,1
962,vmp,9215211000001101,0501011P0AAASAS,Phenoxymethylpenicillin 250mg/5ml oral solution sugar free,Phenoxymethylpenicillin potassium,2.0,258682000.0,Access,Penicillins,Oral,1
963,vmp,323673005,0501014S0AAAAAA,Piperacillin 2g / Tazobactam 250mg powder for solution for infusion vials,Piperacillin sodium,14.0,258682000.0,Watch,Penicillins,Injectable,1
964,vmp,323673005,0501014S0AAAAAA,Piperacillin 2g / Tazobactam 250mg powder for solution for infusion vials,Tazobactam sodium,14.0,258682000.0,Watch,Penicillins,Injectable,1
965,vmp,21511011000001108,,Piperacillin 2g/50ml / Tazobactam 250mg/50ml infusion bags,Piperacillin sodium,-9.223372036854776e+18,,Watch,Penicillins,Injectable,0
966,vmp,21511011000001108,,Piperacillin 2g/50ml / Tazobactam 250mg/50ml infusion bags,Tazobactam sodium,-9.223372036854776e+18,,Watch,Penicillins,Injectable,0
967,vmp,38422511000001100,,Piperacillin 3g / Tazobactam 375mg powder for solution for infusion vials,Piperacillin sodium,-9.223372036854776e+18,,Watch,Penicillins,Injectable,0
968,vmp,38422511000001100,,Piperacillin 3g / Tazobactam 375mg powder for solution for infusion vials,Tazobactam sodium,-9.223372036854776e+18,,Watch,Penicillins,Injectable,0
969,vmp,4651611000001105,0501014S0AAACAC,Piperacillin 4g / Tazobactam 500mg powder and solvent for solution for injection vials,Piperacillin sodium,14.0,258682000.0,Watch,Penicillins,Injectable,1
970,vmp,4651611000001105,0501014S0AAACAC,Piperacillin 4g / Tazobactam 500mg powder and solvent for solution for injection vials,Tazobactam sodium,14.0,258682000.0,Watch,Penicillins,Injectable,1
971,vmp,323671007,0501014S0AAABAB,Piperacillin 4g / Tazobactam 500mg powder for solution for infusion vials,Piperacillin sodium,14.0,258682000.0,Watch,Penicillins,Injectable,1
972,vmp,323671007,0501014S0AAABAB,Piperacillin 4g / Tazobactam 500mg powder for solution for infusion vials,Tazobactam sodium,14.0,258682000.0,Watch,Penicillins,Injectable,1
973,vmp,39702711000001106,0501015P0AAABAB,Pivmecillinam 200mg tablets,Pivmecillinam hydrochloride,600.0,258684004.0,Access,Penicillins,Oral,1
974,vmp,323786005,0501015P0AAABAB,Pivmecillinam 200mg tablets,Pivmecillinam hydrochloride,600.0,258684004.0,Access,Penicillins,Oral,1
975,vmp,32750311000001106,0501015P0AAACAC,Pivmecillinam 200mg/5ml oral suspension,Pivmecillinam hydrochloride,600.0,258684004.0,Access,Penicillins,Oral,1
976,vmp,36017411000001106,1103010Q0AAACAC,"Polymyxin B 10,000units/g / Trimethoprim 5mg/g eye ointment",Trimethoprim,-9.223372036854776e+18,,Reserve,Sulfonamides and trimethoprim,Topical,0
977,vmp,36017411000001106,1103010Q0AAACAC,"Polymyxin B 10,000units/g / Trimethoprim 5mg/g eye ointment",Trimethoprim,-9.223372036854776e+18,,Reserve,Sulfonamides and trimethoprim,Topical,0
978,vmp,353186000,1103010Q0AAACAC,"Polymyxin B 10,000units/g / Trimethoprim 5mg/g eye ointment",Trimethoprim,-9.223372036854776e+18,,Reserve,Sulfonamides and trimethoprim,Topical,0
979,vmp,353186000,1103010Q0AAACAC,"Polymyxin B 10,000units/g / Trimethoprim 5mg/g eye ointment",Trimethoprim,-9.223372036854776e+18,,Reserve,Sulfonamides and trimethoprim,Topical,0
980,vmp,36017511000001105,1103010Q0AAABAB,"Polymyxin B 10,000units/ml / Trimethoprim 1mg/ml eye drops",Trimethoprim,-9.223372036854776e+18,,Reserve,Sulfonamides and trimethoprim,Topical,0
981,vmp,36017511000001105,1103010Q0AAABAB,"Polymyxin B 10,000units/ml / Trimethoprim 1mg/ml eye drops",Trimethoprim,-9.223372036854776e+18,,Reserve,Sulfonamides and trimethoprim,Topical,0
982,vmp,353113002,1103010Q0AAABAB,"Polymyxin B 10,000units/ml / Trimethoprim 1mg/ml eye drops",Trimethoprim,-9.223372036854776e+18,,Reserve,Sulfonamides and trimethoprim,Topical,0
983,vmp,353113002,1103010Q0AAABAB,"Polymyxin B 10,000units/ml / Trimethoprim 1mg/ml eye drops",Trimethoprim,-9.223372036854776e+18,,Reserve,Sulfonamides and trimethoprim,Topical,0
984,vmp,330950006,1201010U0AAAAAA,Prednisolone 0.5% / Neomycin 0.5% ear/eye drops,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
985,vmp,330950006,1201010U0AAAAAA,Prednisolone 0.5% / Neomycin 0.5% ear/eye drops,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
986,vmp,16324411000001105,0501070Z0AAAAAA,Pristinamycin 500mg tablets,Pristinamycin,2.0,258682000.0,Watch,Others,Oral,1
987,vmp,13201111000001105,0501090N0AACHCH,Pyrazinamide 1.25g/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
988,vmp,13201211000001104,0501090N0AACHCH,Pyrazinamide 1.25g/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
989,vmp,13201311000001107,0501090N0AACECE,Pyrazinamide 1.4g/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
990,vmp,13201411000001100,0501090N0AACECE,Pyrazinamide 1.4g/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
991,vmp,13201511000001101,0501090N0AABMBM,Pyrazinamide 1.5g/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
992,vmp,13201611000001102,0501090N0AABMBM,Pyrazinamide 1.5g/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
993,vmp,13201711000001106,0501090N0AABIBI,Pyrazinamide 100mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
994,vmp,13201811000001103,0501090N0AABIBI,Pyrazinamide 100mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
995,vmp,13268011000001104,0501090N0AACFCF,Pyrazinamide 105mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
996,vmp,13268111000001103,0501090N0AACFCF,Pyrazinamide 105mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
997,vmp,13268211000001109,0501090N0AABHBH,Pyrazinamide 125mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
998,vmp,13268311000001101,0501090N0AABHBH,Pyrazinamide 125mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
999,vmp,13268411000001108,0501090N0AABABA,Pyrazinamide 150mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1000,vmp,13268511000001107,0501090N0AABABA,Pyrazinamide 150mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1001,vmp,13268611000001106,0501090N0AAA7A7,Pyrazinamide 175mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1002,vmp,13268711000001102,0501090N0AAA7A7,Pyrazinamide 175mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1003,vmp,13268811000001105,0501090N0AABCBC,Pyrazinamide 1g/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1004,vmp,13268911000001100,0501090N0AABCBC,Pyrazinamide 1g/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1005,vmp,13269011000001109,0501090N0AABFBF,Pyrazinamide 200mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1006,vmp,13269111000001105,0501090N0AABFBF,Pyrazinamide 200mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1007,vmp,13269211000001104,0501090N0AABKBK,Pyrazinamide 250mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1008,vmp,13269311000001107,0501090N0AABKBK,Pyrazinamide 250mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1009,vmp,13269411000001100,0501090N0AABUBU,Pyrazinamide 275mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1010,vmp,13269511000001101,0501090N0AABUBU,Pyrazinamide 275mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1011,vmp,13269611000001102,0501090N0AABJBJ,Pyrazinamide 300mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1012,vmp,13269711000001106,0501090N0AABJBJ,Pyrazinamide 300mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1013,vmp,13269811000001103,0501090N0AACDCD,Pyrazinamide 312.5mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1014,vmp,13269911000001108,0501090N0AACDCD,Pyrazinamide 312.5mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1015,vmp,13270011000001107,0501090N0AABEBE,Pyrazinamide 350mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1016,vmp,13270111000001108,0501090N0AABEBE,Pyrazinamide 350mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1017,vmp,13270211000001102,0501090N0AABDBD,Pyrazinamide 375mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1018,vmp,13270311000001105,0501090N0AABDBD,Pyrazinamide 375mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1019,vmp,13270411000001103,0501090N0AABTBT,Pyrazinamide 400mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1020,vmp,13270511000001104,0501090N0AABTBT,Pyrazinamide 400mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1021,vmp,13270611000001100,0501090N0AABZBZ,Pyrazinamide 420mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1022,vmp,13270711000001109,0501090N0AABZBZ,Pyrazinamide 420mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1023,vmp,13270811000001101,0501090N0AABRBR,Pyrazinamide 425mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1024,vmp,13270911000001106,0501090N0AABRBR,Pyrazinamide 425mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1025,vmp,13271011000001103,0501090N0AACBCB,Pyrazinamide 430mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1026,vmp,13271111000001102,0501090N0AACBCB,Pyrazinamide 430mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1027,vmp,13271211000001108,0501090N0AABGBG,Pyrazinamide 450mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1028,vmp,13271311000001100,0501090N0AABGBG,Pyrazinamide 450mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1029,vmp,13271411000001107,0501090N0AABVBV,Pyrazinamide 490mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1030,vmp,13271511000001106,0501090N0AABVBV,Pyrazinamide 490mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1031,vmp,324477005,0501090N0AACJCJ,Pyrazinamide 500mg tablets,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1032,vmp,8673211000001105,0501090N0AABBBB,Pyrazinamide 500mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1033,vmp,8673311000001102,0501090N0AABBBB,Pyrazinamide 500mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1034,vmp,35826211000001103,,Pyrazinamide 500mg/5ml oral suspension sugar free,Pyrazinamide,-9.223372036854776e+18,,Uncategorised,Others,Oral,0
1035,vmp,13271611000001105,0501090N0AAA9A9,Pyrazinamide 50mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1036,vmp,13271711000001101,0501090N0AAA9A9,Pyrazinamide 50mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1037,vmp,13271811000001109,0501090N0AABPBP,Pyrazinamide 600mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1038,vmp,13271911000001104,0501090N0AABPBP,Pyrazinamide 600mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1039,vmp,13272011000001106,0501090N0AABSBS,Pyrazinamide 625mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1040,vmp,13272111000001107,0501090N0AABSBS,Pyrazinamide 625mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1041,vmp,13272211000001101,0501090N0AACACA,Pyrazinamide 650mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1042,vmp,13272311000001109,0501090N0AACACA,Pyrazinamide 650mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1043,vmp,13272411000001102,0501090N0AABQBQ,Pyrazinamide 675mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1044,vmp,13272511000001103,0501090N0AABQBQ,Pyrazinamide 675mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1045,vmp,13272611000001104,0501090N0AACCCC,Pyrazinamide 700mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1046,vmp,13272711000001108,0501090N0AACCCC,Pyrazinamide 700mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1047,vmp,13272811000001100,0501090N0AAA8A8,Pyrazinamide 750mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1048,vmp,13272911000001105,0501090N0AAA8A8,Pyrazinamide 750mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1049,vmp,13273011000001102,0501090N0AABLBL,Pyrazinamide 75mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1050,vmp,13273111000001101,0501090N0AABLBL,Pyrazinamide 75mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1051,vmp,13273211000001107,0501090N0AABWBW,Pyrazinamide 850mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1052,vmp,13273311000001104,0501090N0AABWBW,Pyrazinamide 850mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1053,vmp,13273411000001106,0501090N0AACGCG,Pyrazinamide 91mg/5ml oral solution,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1054,vmp,13273511000001105,0501090N0AACGCG,Pyrazinamide 91mg/5ml oral suspension,Pyrazinamide,1.5,258682000.0,Uncategorised,Others,Oral,1
1055,vmp,324354009,0501070V0AAAAAA,Quinupristin 150mg / Dalfopristin 350mg powder for solution for infusion vials,Dalfopristin mesilate,1.5,258682000.0,Reserve,Others,Injectable,1
1056,vmp,324354009,0501070V0AAAAAA,Quinupristin 150mg / Dalfopristin 350mg powder for solution for infusion vials,Quinupristin mesilate,1.5,258682000.0,Reserve,Others,Injectable,1
1057,vmp,13352711000001103,0501090Q0AAAZAZ,Rifabutin 100mg/5ml oral solution,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1058,vmp,13352811000001106,0501090Q0AAAZAZ,Rifabutin 100mg/5ml oral suspension,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1059,vmp,324504002,0501090Q0AAABAB,Rifabutin 150mg capsules,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1060,vmp,13372211000001108,0501090Q0AAAUAU,Rifabutin 150mg/5ml oral solution,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1061,vmp,13353011000001109,0501090Q0AAAUAU,Rifabutin 150mg/5ml oral suspension,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1062,vmp,13372311000001100,0501090Q0AAAJAJ,Rifabutin 50mg/5ml oral solution,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1063,vmp,13353111000001105,0501090Q0AAAJAJ,Rifabutin 50mg/5ml oral suspension,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1064,vmp,13372411000001107,0501090Q0AAAGAG,Rifabutin 60mg/5ml oral solution,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1065,vmp,13353211000001104,0501090Q0AAAGAG,Rifabutin 60mg/5ml oral suspension,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1066,vmp,13372511000001106,0501090Q0AAALAL,Rifabutin 75mg/5ml oral solution,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1067,vmp,13353311000001107,0501090Q0AAALAL,Rifabutin 75mg/5ml oral suspension,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1068,vmp,13372611000001105,0501090Q0AAAVAV,Rifabutin 90mg/5ml oral solution,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1069,vmp,13353411000001100,0501090Q0AAAVAV,Rifabutin 90mg/5ml oral suspension,Rifabutin,150.0,258684004.0,Watch,Others,Oral,1
1070,vmp,35934411000001101,0501090R0AAAFAF,Rifampicin 100mg/5ml oral suspension,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1071,vmp,324481005,0501090R0AAAFAF,Rifampicin 100mg/5ml oral suspension,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1072,vmp,13372711000001101,0501090R0AAAMAM,Rifampicin 120mg/5ml oral solution,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1073,vmp,13372811000001109,0501090R0AAAMAM,Rifampicin 120mg/5ml oral suspension,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1074,vmp,324500006,0501090S0AAAAAA,Rifampicin 150mg / Isoniazid 100mg tablets,Isoniazid,-9.223372036854776e+18,,Watch,Others,Oral,0
1075,vmp,324500006,0501090S0AAAAAA,Rifampicin 150mg / Isoniazid 100mg tablets,Rifampicin,-9.223372036854776e+18,,Watch,Others,Oral,0
1076,vmp,324479008,0501090R0AAAAAA,Rifampicin 150mg capsules,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1077,vmp,13372911000001104,0501090R0AAAKAK,Rifampicin 150mg/5ml oral solution,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1078,vmp,13373011000001107,0501090R0AAAKAK,Rifampicin 150mg/5ml oral suspension,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1079,vmp,13373111000001108,0501090R0AAANAN,Rifampicin 200mg/5ml oral solution,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1080,vmp,13373211000001102,0501090R0AAANAN,Rifampicin 200mg/5ml oral suspension,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1081,vmp,13532611000001105,0501090R0AAAUAU,Rifampicin 210mg/5ml oral solution,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1082,vmp,13532711000001101,0501090R0AAAUAU,Rifampicin 210mg/5ml oral suspension,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1083,vmp,13373311000001105,0501090R0AAAQAQ,Rifampicin 30.5mg/5ml oral solution,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1084,vmp,13373411000001103,0501090R0AAAQAQ,Rifampicin 30.5mg/5ml oral suspension,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1085,vmp,324501005,0501090S0AAABAB,Rifampicin 300mg / Isoniazid 150mg tablets,Isoniazid,-9.223372036854776e+18,,Watch,Others,Oral,0
1086,vmp,324501005,0501090S0AAABAB,Rifampicin 300mg / Isoniazid 150mg tablets,Rifampicin,-9.223372036854776e+18,,Watch,Others,Oral,0
1087,vmp,324480006,0501090R0AAABAB,Rifampicin 300mg capsules,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1088,vmp,10796311000001109,,Rifampicin 300mg powder and solvent for solution for injection vials,Rifampicin,-9.223372036854776e+18,,Watch,Others,Injectable,0
1089,vmp,13373511000001104,0501090R0AAAPAP,Rifampicin 300mg/5ml oral solution,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1090,vmp,13373611000001100,0501090R0AAAPAP,Rifampicin 300mg/5ml oral suspension,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1091,vmp,13373711000001109,0501090R0AAARAR,Rifampicin 480mg/5ml oral solution,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1092,vmp,13373811000001101,0501090R0AAARAR,Rifampicin 480mg/5ml oral suspension,Rifampicin,600.0,258684004.0,Watch,Others,Oral,1
1093,vmp,35934511000001102,0501090R0AAADAD,Rifampicin 600mg powder and solvent for solution for infusion vials,Rifampicin,600.0,258684004.0,Watch,Others,Injectable,1
1094,vmp,324496009,0501090R0AAADAD,Rifampicin 600mg powder and solvent for solution for infusion vials,Rifampicin,600.0,258684004.0,Watch,Others,Injectable,1
1095,vmp,22192511000001100,0501070X0AAACAC,Rifaximin 100mg/5ml oral suspension,Rifaximin,600.0,258684004.0,Watch,Others,Oral,1
1096,vmp,412555008,0501070X0AAAAAA,Rifaximin 200mg tablets,Rifaximin,600.0,258684004.0,Watch,Others,Oral,1
1097,vmp,445522003,0501070X0AAABAB,Rifaximin 550mg tablets,Rifaximin,600.0,258684004.0,Watch,Others,Oral,1
1098,vmp,332829008,1310012Q0AAAAAA,Sodium fusidate 2% ointment,Sodium fusidate,-9.223372036854776e+18,,Uncategorised,Others,Topical,0
1099,vmp,324316009,0501070N0AAADAD,Sodium fusidate 250mg tablets,Sodium fusidate,1.5,258682000.0,Uncategorised,Others,Oral,1
1100,vmp,35927411000001109,0501070N0AAABAB,Sodium fusidate 500mg powder and solvent for solution for infusion vials,Sodium fusidate,1.5,258682000.0,Uncategorised,Others,Injectable,1
1101,vmp,324318005,0501070N0AAABAB,Sodium fusidate 500mg powder and solvent for solution for infusion vials,Sodium fusidate,1.5,258682000.0,Uncategorised,Others,Injectable,1
1102,vmp,324503008,0501090U0AAAAAA,Streptomycin 1g powder for solution for injection vials,Streptomycin sulfate,1.0,258682000.0,Watch,Others,Injectable,1
1103,vmp,13454711000001102,0501080J0AAAFAF,Sulfadiazine 150mg/5ml oral suspension,Sulfadiazine,600.0,258684004.0,Uncategorised,Sulfonamides and trimethoprim,Oral,1
1104,vmp,13454811000001105,0501080J0AAAHAH,Sulfadiazine 250mg/5ml oral suspension,Sulfadiazine,600.0,258684004.0,Uncategorised,Sulfonamides and trimethoprim,Oral,1
1105,vmp,324411000,0501080J0AAABAB,Sulfadiazine 500mg tablets,Sulfadiazine,600.0,258684004.0,Uncategorised,Sulfonamides and trimethoprim,Oral,1
